applicant_id,age,age_group,gender,nationality,employment_type,employment_tenure_months,monthly_income,monthly_obligations,monthly_spend,existing_credit_exposure,transaction_history_months,num_previous_applications,num_late_payments,requested_amount,defaulted,requires_bureau_check,max_eligible_credit
APP-000212,28,26-35,female,south_asian,salaried,21,5679.4,520.14,2128.53,6704.06,22,4,0,15016.45,0,True,17038.199999999997
APP-000213,52,46-60,male,emirati,salaried,155,23599.04,7663.59,9787.54,261090.89,37,3,0,16190.11,0,True,20000.0
APP-000214,62,46-60,male,south_asian,salaried,194,3000.0,1286.83,910.67,33040.93,24,3,0,6346.02,0,True,9000.0
APP-000215,38,36-45,male,emirati,salaried,68,8825.22,1980.78,5083.79,52940.07,8,4,0,5448.66,0,True,20000.0
APP-000216,37,36-45,male,arab_expat,salaried,87,4870.51,1857.43,3375.46,63200.19,29,5,0,2768.26,0,True,14611.53
APP-000217,58,46-60,male,emirati,salaried,184,5918.27,735.1,3881.22,20527.06,45,1,0,8074.38,0,True,17754.81
APP-000218,30,26-35,female,western,salaried,45,12600.22,2937.79,9926.74,37031.68,13,3,0,8205.29,0,True,20000.0
APP-000219,55,46-60,male,emirati,salaried,171,17860.02,2445.59,13958.12,57820.52,19,0,0,8439.13,0,True,20000.0
APP-000220,24,18-25,male,south_asian,salaried,20,3778.64,597.69,1775.32,19883.93,32,4,0,5722.59,0,True,11335.92
APP-000221,34,26-35,male,southeast_asian,unemployed,0,3000.0,69.4,1910.55,2403.48,3,1,0,3505.07,0,True,9000.0
APP-000222,54,46-60,male,western,salaried,165,4911.71,394.26,1735.53,14826.4,32,5,0,594.29,0,True,14735.130000000001
APP-000223,52,46-60,female,arab_expat,salaried,133,26477.3,2123.68,13210.58,69030.39,6,4,0,9827.24,0,True,20000.0
APP-000224,52,46-60,male,south_asian,self_employed,146,3744.96,1253.77,2737.27,19577.08,12,2,0,7081.38,0,True,11234.880000000001
APP-000225,41,36-45,male,south_asian,salaried,91,5380.68,861.44,3553.44,29394.6,26,3,0,13014.22,0,True,16142.04
APP-000226,65,46-60,male,arab_expat,salaried,166,22180.23,6364.73,12951.42,139718.92,33,0,0,5458.65,0,True,20000.0
APP-000227,58,46-60,male,arab_expat,salaried,163,17135.51,2078.47,10082.99,61306.48,25,2,0,13627.26,0,True,20000.0
APP-000228,49,46-60,female,south_asian,salaried,119,6847.53,1727.58,3127.55,51119.77,34,4,0,5789.34,0,True,20000.0
APP-000229,46,46-60,female,western,salaried,102,9542.99,737.71,4757.4,9491.83,44,3,0,1014.12,0,True,20000.0
APP-000230,43,36-45,male,other,salaried,97,16782.34,1777.76,9454.69,26876.6,1,2,0,6841.43,0,True,20000.0
APP-000231,48,46-60,male,western,freelancer,118,43037.63,6602.81,22271.49,192759.76,25,2,0,4929.0,0,True,20000.0
APP-000232,23,18-25,male,south_asian,salaried,4,4789.22,309.49,2138.2,5241.67,0,2,0,12733.52,0,True,14367.66
APP-000233,45,36-45,male,south_asian,salaried,101,4249.65,221.15,2729.64,4100.19,35,2,0,10954.26,0,True,12748.949999999999
APP-000234,29,26-35,male,emirati,salaried,15,8005.41,1652.57,3530.84,22724.78,21,0,0,3438.33,0,True,20000.0
APP-000235,49,46-60,male,south_asian,self_employed,118,10389.73,933.89,5155.5,24557.35,8,2,0,16650.91,0,True,20000.0
APP-000236,25,18-25,female,southeast_asian,salaried,23,10586.57,2598.9,8131.63,38355.46,34,5,0,10658.06,0,True,20000.0
APP-000237,34,26-35,male,south_asian,salaried,74,6051.44,1820.01,4746.86,49927.08,33,5,0,7056.79,0,True,18154.32
APP-000238,23,18-25,male,south_asian,salaried,0,8613.58,1099.64,4685.11,21445.38,26,5,0,16207.74,0,True,20000.0
APP-000239,46,46-60,female,emirati,salaried,113,12030.86,1944.93,6426.85,70075.55,28,4,0,10857.18,0,True,20000.0
APP-000240,46,46-60,male,south_asian,salaried,132,7232.62,113.59,4777.16,3379.15,25,3,0,13822.87,0,True,20000.0
APP-000241,53,46-60,male,south_asian,salaried,146,9999.17,2172.43,5951.01,24923.35,10,5,1,13287.11,0,True,20000.0
APP-000242,23,18-25,male,southeast_asian,salaried,3,9067.27,1535.89,4467.13,24257.21,31,4,0,3988.51,0,True,20000.0
APP-000243,65,46-60,male,arab_expat,self_employed,190,15157.73,886.3,9530.66,23058.88,28,2,0,11226.59,0,True,20000.0
APP-000244,38,36-45,female,south_asian,salaried,81,3602.93,373.0,1895.87,14470.44,0,0,0,6641.59,0,True,10808.789999999999
APP-000245,51,46-60,male,western,salaried,147,6863.36,2061.21,2594.72,36997.99,42,1,2,2292.15,0,True,20000.0
APP-000246,43,36-45,male,south_asian,salaried,94,5752.27,2008.44,1833.17,68789.54,18,0,0,6103.3,0,True,17256.81
APP-000247,45,36-45,male,arab_expat,self_employed,112,9013.86,2813.17,5137.58,40755.52,24,1,3,14765.78,1,True,20000.0
APP-000248,43,36-45,female,arab_expat,salaried,111,11452.6,1091.32,4939.27,23960.82,20,5,0,3129.98,0,True,20000.0
APP-000249,53,46-60,male,south_asian,salaried,110,8709.43,767.02,3102.86,17186.97,17,1,0,12080.6,0,True,20000.0
APP-000250,19,18-25,female,south_asian,salaried,9,8131.18,1516.91,5446.19,26229.57,29,1,0,16492.61,0,True,20000.0
APP-000251,18,18-25,male,arab_expat,salaried,0,11086.29,1958.37,8826.36,60419.89,32,3,0,13438.8,0,True,20000.0
APP-000252,20,18-25,male,emirati,salaried,0,4197.05,163.69,2015.04,2166.72,14,5,0,12346.82,0,True,12591.150000000001
APP-000253,50,46-60,female,emirati,salaried,144,5519.11,856.63,2741.34,12601.16,16,2,0,5354.55,0,True,16557.329999999998
APP-000254,50,46-60,male,emirati,salaried,93,19135.63,3855.85,10722.82,116985.9,41,5,0,5187.04,0,True,20000.0
APP-000255,27,26-35,male,south_asian,salaried,17,9428.09,3026.15,7064.67,112835.7,20,1,0,11514.46,0,True,20000.0
APP-000256,28,26-35,male,south_asian,freelancer,36,5577.92,491.39,2436.98,16399.27,5,1,3,10515.36,1,True,16733.760000000002
APP-000257,56,46-60,male,south_asian,salaried,158,12200.35,1678.02,8858.24,41519.87,6,1,0,8467.49,0,True,20000.0
APP-000258,18,18-25,female,other,salaried,0,5599.68,739.49,2876.99,24614.99,29,3,0,6924.28,0,True,16799.04
APP-000259,65,46-60,male,south_asian,salaried,205,4018.94,1554.58,3182.66,17376.39,18,5,0,2694.07,0,True,12056.82
APP-000260,46,46-60,male,south_asian,self_employed,102,9531.81,1126.46,6303.61,15089.1,37,5,0,8164.8,0,True,20000.0
APP-000261,38,36-45,male,south_asian,salaried,74,6091.54,1053.06,2203.75,14137.28,21,2,3,7327.01,1,True,18274.62
APP-000262,50,46-60,male,south_asian,salaried,141,3000.0,494.73,1995.24,19209.86,13,1,1,8663.69,0,True,9000.0
APP-000263,18,18-25,male,south_asian,salaried,9,3363.08,930.58,1420.42,24586.15,29,4,0,2491.09,0,True,10089.24
APP-000264,29,26-35,male,southeast_asian,salaried,44,13305.46,1644.72,8592.09,45803.92,37,1,0,15112.03,0,True,20000.0
APP-000265,41,36-45,female,emirati,salaried,83,3725.41,1017.93,1628.78,26274.38,25,5,1,1666.94,0,True,11176.23
APP-000266,64,46-60,female,south_asian,salaried,198,23177.81,4501.9,14176.06,170231.07,29,3,0,12821.22,0,True,20000.0
APP-000267,49,46-60,female,western,salaried,127,7581.25,2634.53,3846.09,29940.82,16,5,3,4423.15,1,True,20000.0
APP-000268,36,36-45,male,emirati,salaried,47,4464.08,897.55,3397.79,21876.21,22,0,0,6707.56,0,True,13392.24
APP-000269,58,46-60,male,arab_expat,self_employed,151,11072.53,4631.73,5158.24,173623.15,38,0,0,5968.97,0,True,20000.0
APP-000270,19,18-25,male,south_asian,salaried,8,4502.99,851.13,1962.17,10727.59,42,2,0,12867.98,0,True,13508.97
APP-000271,31,26-35,male,south_asian,salaried,51,3000.0,1098.39,1625.21,39779.7,14,2,1,7488.18,0,True,9000.0
APP-000272,51,46-60,female,south_asian,salaried,120,8624.1,1772.83,4831.99,52776.31,14,4,0,12957.59,0,True,20000.0
APP-000273,31,26-35,male,south_asian,salaried,37,4081.49,1115.84,1874.39,15897.04,33,2,0,2511.53,0,True,12244.47
APP-000274,37,36-45,male,south_asian,salaried,81,7933.89,536.27,4731.6,18815.16,33,4,0,6980.48,0,True,20000.0
APP-000275,30,26-35,female,southeast_asian,salaried,58,7780.14,2303.69,4996.71,72120.42,22,1,0,3302.57,0,True,20000.0
APP-000276,57,46-60,male,south_asian,salaried,177,14606.21,3819.82,10558.58,70543.37,16,4,1,8410.88,0,True,20000.0
APP-000277,63,46-60,female,south_asian,salaried,200,7080.99,1693.32,4216.62,56776.04,20,2,0,5105.01,0,True,20000.0
APP-000278,60,46-60,female,arab_expat,salaried,185,12197.1,927.35,7307.64,28344.69,28,3,0,13077.29,0,True,20000.0
APP-000279,21,18-25,male,arab_expat,self_employed,14,3750.76,745.04,1718.97,20196.76,43,2,0,10571.41,0,True,11252.28
APP-000280,63,46-60,female,south_asian,salaried,231,7526.55,832.65,4904.88,28828.51,17,2,0,5087.2,0,True,20000.0
APP-000281,62,46-60,male,southeast_asian,salaried,181,7352.19,325.51,3739.45,6072.1,41,1,0,1899.05,0,True,20000.0
APP-000282,19,18-25,male,western,salaried,6,15336.34,2591.57,7858.12,26493.36,23,5,0,10283.71,0,True,20000.0
APP-000283,44,36-45,female,southeast_asian,salaried,119,5870.6,986.02,2581.36,25151.88,25,4,2,11291.78,1,True,17611.800000000003
APP-000284,60,46-60,female,emirati,salaried,185,5224.51,1405.41,3484.26,31805.11,46,2,0,1036.02,0,True,15673.53
APP-000285,56,46-60,female,arab_expat,salaried,175,12604.22,1187.3,9187.58,12378.9,5,1,0,14909.86,0,True,20000.0
APP-000286,60,46-60,male,arab_expat,salaried,178,8828.09,1070.75,7034.16,35453.64,11,3,0,3762.02,0,True,20000.0
APP-000287,54,46-60,female,south_asian,salaried,153,4770.33,415.77,2336.99,12958.82,22,1,0,6504.11,0,True,14310.99
APP-000288,36,36-45,female,south_asian,salaried,84,3000.0,275.27,2059.73,8938.77,35,4,0,4919.59,0,True,9000.0
APP-000289,61,46-60,female,south_asian,salaried,176,4037.45,572.78,1396.84,21854.51,31,1,0,7909.64,0,True,12112.349999999999
APP-000290,63,46-60,female,emirati,salaried,182,22832.76,2986.47,14390.09,36648.24,21,2,0,13998.32,0,True,20000.0
APP-000291,60,46-60,female,south_asian,salaried,200,7033.57,434.93,3839.35,16465.4,29,1,0,2614.39,0,True,20000.0
APP-000292,52,46-60,female,south_asian,salaried,160,9294.83,2157.44,7123.99,64589.82,12,5,0,8130.94,0,True,20000.0
APP-000293,18,18-25,male,western,salaried,0,46763.05,8701.67,35891.63,180712.37,32,3,3,2268.01,1,True,20000.0
APP-000294,52,46-60,female,south_asian,self_employed,144,4244.27,844.68,2305.71,30878.48,21,1,1,810.28,0,True,12732.810000000001
APP-000295,55,46-60,male,south_asian,self_employed,149,6564.54,2038.43,3686.38,77873.52,41,4,3,4971.84,1,True,19693.62
APP-000296,22,18-25,male,south_asian,salaried,0,4094.61,109.42,1577.84,3034.36,39,0,3,9917.34,1,True,12283.83
APP-000297,32,26-35,male,south_asian,salaried,58,5779.85,1542.79,2350.18,17537.81,8,0,1,13256.8,0,True,17339.550000000003
APP-000298,28,26-35,female,south_asian,salaried,31,10909.67,481.44,8110.88,10825.98,38,3,0,4520.12,0,True,20000.0
APP-000299,58,46-60,male,south_asian,salaried,181,11963.59,1695.83,6094.17,45331.76,9,4,0,12568.96,0,True,20000.0
APP-000300,52,46-60,male,south_asian,salaried,145,5274.41,1630.41,4015.6,18946.71,17,1,0,5622.47,0,True,15823.23
APP-000301,47,46-60,male,arab_expat,freelancer,129,10352.35,2742.48,4791.51,91514.52,15,0,0,8545.61,0,True,20000.0
APP-000302,30,26-35,male,south_asian,salaried,13,6010.35,372.19,2410.78,5142.31,33,0,0,2447.86,0,True,18031.050000000003
APP-000303,47,46-60,male,south_asian,salaried,132,19197.23,6137.28,10454.94,244692.92,28,3,0,14735.35,0,True,20000.0
APP-000304,65,46-60,female,south_asian,salaried,211,17039.46,472.06,8738.67,10304.88,38,5,0,9322.61,0,True,20000.0
APP-000305,33,26-35,male,arab_expat,salaried,45,6690.65,1557.77,3959.73,61208.87,22,1,0,8404.53,0,True,20000.0
APP-000306,41,36-45,male,southeast_asian,salaried,82,12314.96,1146.91,7236.45,18596.45,32,4,0,14847.34,0,True,20000.0
APP-000307,21,18-25,male,western,salaried,11,11710.98,1258.29,8042.96,17807.54,16,4,0,9830.62,0,True,20000.0
APP-000308,55,46-60,female,southeast_asian,self_employed,159,24039.34,4103.3,13239.07,143150.99,22,4,0,10890.68,0,True,20000.0
APP-000309,36,36-45,male,south_asian,salaried,55,10537.93,2194.6,3940.94,31854.49,9,5,2,19406.7,0,True,20000.0
APP-000310,52,46-60,female,south_asian,salaried,143,8687.41,1236.19,5498.5,32023.49,26,3,0,3073.11,0,True,20000.0
APP-000311,37,36-45,male,south_asian,salaried,92,3154.38,256.8,1396.2,10065.58,40,5,0,7620.83,0,True,9463.14
APP-000312,28,26-35,male,emirati,salaried,35,3857.33,156.89,2198.42,2334.2,14,0,0,6029.54,0,True,11571.99
APP-000313,27,26-35,female,western,salaried,38,12420.26,987.47,9453.63,19907.92,5,3,0,3218.75,0,True,20000.0
APP-000314,53,46-60,male,emirati,salaried,150,6675.9,414.65,2656.06,5186.31,40,5,0,2203.85,0,True,20000.0
APP-000315,50,46-60,male,south_asian,salaried,130,11205.43,2980.13,5294.12,57345.33,21,4,3,17812.2,1,True,20000.0
APP-000316,65,46-60,female,arab_expat,salaried,217,4941.33,697.45,2655.01,25126.18,47,0,0,8960.88,0,True,14823.99
APP-000317,42,36-45,male,south_asian,freelancer,82,15694.18,1314.63,5039.66,45732.62,40,2,0,14927.19,0,True,20000.0
APP-000318,32,26-35,male,emirati,salaried,69,7467.81,1629.54,3275.45,64904.56,3,5,0,9869.48,0,True,20000.0
APP-000319,45,36-45,female,southeast_asian,salaried,108,8352.83,610.31,4257.91,22803.1,17,2,0,12959.46,0,True,20000.0
APP-000320,22,18-25,male,arab_expat,salaried,16,11530.32,3918.15,7427.52,50446.19,27,1,3,5987.65,1,True,20000.0
APP-000321,49,46-60,male,western,salaried,132,19194.3,3425.1,14549.58,46228.47,6,0,0,6575.68,0,True,20000.0
APP-000322,41,36-45,male,south_asian,unemployed,0,3000.0,587.7,1941.37,18007.96,14,1,1,4110.84,0,True,9000.0
APP-000323,25,18-25,male,arab_expat,self_employed,19,15063.16,941.6,9546.93,30730.54,37,4,0,18072.91,0,True,20000.0
APP-000324,29,26-35,female,emirati,salaried,33,9197.81,2698.0,3073.62,93317.33,36,4,0,4235.18,0,True,20000.0
APP-000325,36,36-45,male,arab_expat,salaried,62,7433.74,1142.73,5877.49,25965.97,24,3,2,2910.5,0,True,20000.0
APP-000326,25,18-25,male,south_asian,salaried,9,3000.0,320.57,2161.64,5377.95,19,3,1,8105.41,0,True,9000.0
APP-000327,48,46-60,female,south_asian,salaried,116,6739.6,1673.65,5316.1,53963.44,42,1,1,7103.32,0,True,20000.0
APP-000328,56,46-60,female,south_asian,salaried,150,27009.84,3863.16,12912.02,115896.0,45,3,0,3373.79,0,True,20000.0
APP-000329,47,46-60,male,south_asian,salaried,115,18514.18,3812.16,6262.58,124079.3,36,3,0,13410.82,0,True,20000.0
APP-000330,49,46-60,male,south_asian,self_employed,127,5944.49,1315.73,4099.86,48078.1,7,3,3,7244.12,1,True,17833.47
APP-000331,25,18-25,male,south_asian,salaried,1,6994.01,271.07,4463.88,8943.72,13,0,1,2999.86,0,True,20000.0
APP-000332,41,36-45,male,arab_expat,salaried,99,4303.17,479.52,2685.36,13319.12,43,0,0,1920.53,0,True,12909.51
APP-000333,28,26-35,male,south_asian,salaried,38,11387.19,2925.11,8018.44,38031.4,32,2,0,16323.41,0,True,20000.0
APP-000334,60,46-60,male,southeast_asian,salaried,169,22408.13,3536.84,7752.74,124941.02,4,2,0,11545.35,0,True,20000.0
APP-000335,51,46-60,male,south_asian,self_employed,133,14635.96,2929.67,7707.51,96395.71,8,0,0,10566.37,0,True,20000.0
APP-000336,29,26-35,male,south_asian,freelancer,32,16980.66,3707.76,10415.58,95171.11,17,1,0,15055.45,0,True,20000.0
APP-000337,37,36-45,female,south_asian,self_employed,86,10536.89,973.77,4417.5,14118.56,1,2,0,11416.59,0,True,20000.0
APP-000338,45,36-45,male,western,salaried,109,18366.83,6172.68,12693.63,71972.33,43,2,0,17409.85,0,True,20000.0
APP-000339,44,36-45,female,southeast_asian,self_employed,87,12859.05,3685.87,7589.54,122567.99,25,3,0,5142.5,0,True,20000.0
APP-000340,25,18-25,female,south_asian,self_employed,12,4683.9,494.7,1536.14,12864.23,33,0,0,6242.96,0,True,14051.699999999999
APP-000341,61,46-60,male,south_asian,self_employed,195,6921.87,2621.04,4841.64,30509.35,44,5,3,8001.46,1,True,20000.0
APP-000342,58,46-60,female,south_asian,self_employed,190,15385.91,1245.96,11464.4,46694.5,30,5,0,1160.69,0,True,20000.0
APP-000343,23,18-25,female,western,salaried,0,18385.36,1619.55,9682.3,17524.38,2,5,0,9146.4,0,True,20000.0
APP-000344,59,46-60,male,south_asian,salaried,175,4068.24,921.07,1870.17,22428.94,35,2,3,10177.1,1,True,12204.72
APP-000345,36,36-45,male,south_asian,salaried,87,10796.55,1360.52,4309.26,42227.59,8,3,0,12207.66,0,True,20000.0
APP-000346,27,26-35,male,south_asian,freelancer,38,3000.0,742.06,1185.82,26608.86,37,2,0,3747.62,1,True,9000.0
APP-000347,45,36-45,female,southeast_asian,unemployed,0,3254.9929733657063,592.27,1981.77,22044.2,17,5,0,1294.37,0,True,9764.978920097119
APP-000348,48,46-60,male,south_asian,salaried,117,19001.72,4021.81,7931.71,149799.54,47,5,0,12165.53,0,True,20000.0
APP-000349,65,46-60,female,emirati,salaried,182,12906.82,1113.04,6892.79,14123.85,34,3,0,2778.42,0,True,20000.0
APP-000350,20,18-25,female,south_asian,freelancer,0,3091.91,359.83,2066.74,8901.56,45,4,0,6269.34,0,True,9275.73
APP-000351,46,46-60,male,south_asian,salaried,124,12275.93,337.45,6708.73,11937.34,41,0,0,4472.81,0,True,20000.0
APP-000352,36,36-45,male,south_asian,salaried,63,8011.39,2495.91,5114.91,91402.8,1,5,0,2878.82,0,True,20000.0
APP-000353,41,36-45,male,other,self_employed,94,22022.17,2705.45,17148.69,73249.39,10,0,0,6017.6,0,True,20000.0
APP-000354,21,18-25,female,south_asian,salaried,7,3000.0,594.17,1503.59,17477.53,45,1,2,7309.35,1,True,9000.0
APP-000355,65,46-60,female,south_asian,salaried,218,16992.78,2928.61,8692.41,95750.08,38,4,0,12798.38,0,True,20000.0
APP-000356,23,18-25,male,south_asian,salaried,7,3207.84,813.06,2417.44,19780.4,7,1,0,3240.78,0,True,9623.52
APP-000357,33,26-35,male,south_asian,salaried,56,3211.77,173.53,1372.81,2160.98,24,0,0,4728.54,0,True,9635.31
APP-000358,29,26-35,female,emirati,salaried,30,20965.26,3864.56,14780.57,63116.19,3,4,0,13631.47,0,True,20000.0
APP-000359,45,36-45,male,emirati,salaried,116,36481.97,5110.65,18149.73,97509.67,6,0,0,16411.38,0,True,20000.0
APP-000360,62,46-60,female,arab_expat,salaried,181,8827.39,1074.67,3381.36,15660.81,33,3,0,17266.03,0,True,20000.0
APP-000361,55,46-60,male,south_asian,self_employed,149,7473.06,991.13,2380.23,21795.36,24,5,0,13734.02,0,True,20000.0
APP-000362,49,46-60,male,emirati,salaried,116,5339.73,1166.31,2032.66,37072.65,22,3,0,3909.6,0,True,16019.189999999999
APP-000363,61,46-60,male,southeast_asian,self_employed,183,5041.83,841.8,3641.54,24122.01,13,5,2,2388.1,0,True,15125.49
APP-000364,30,26-35,male,south_asian,self_employed,51,3500.66,564.79,1931.45,19318.34,16,0,0,1707.12,0,True,10501.98
APP-000365,32,26-35,male,other,self_employed,50,14272.58,4195.37,4641.6,161052.0,38,0,0,15742.22,0,True,20000.0
APP-000366,57,46-60,female,western,self_employed,173,44510.83,5135.54,15563.08,151050.56,16,1,0,4436.86,0,True,20000.0
APP-000367,44,36-45,female,emirati,self_employed,95,5110.17,1113.76,3457.56,28834.7,37,1,0,6631.07,0,True,15330.51
APP-000368,44,36-45,female,other,salaried,93,6265.75,2328.24,3138.05,77230.47,20,3,0,12579.41,0,True,18797.25
APP-000369,59,46-60,male,southeast_asian,freelancer,198,5090.59,985.02,2403.16,34288.65,43,4,0,10844.6,0,True,15271.77
APP-000370,46,46-60,male,western,salaried,105,6777.23,1429.7,4469.18,52035.75,24,4,0,2309.98,0,True,20000.0
APP-000371,53,46-60,male,south_asian,salaried,173,8907.67,1031.16,3829.21,26010.99,5,5,0,9250.37,0,True,20000.0
APP-000372,54,46-60,female,south_asian,unemployed,0,3696.791679739515,769.07,2559.64,24183.89,32,5,0,8310.53,0,True,11090.375039218545
APP-000373,24,18-25,male,southeast_asian,self_employed,6,28847.3,4400.42,16139.27,96120.46,12,3,0,19931.98,0,True,20000.0
APP-000374,62,46-60,female,south_asian,freelancer,194,3000.0,307.28,2019.74,11775.61,17,0,0,3973.27,0,True,9000.0
APP-000375,25,18-25,male,south_asian,salaried,21,5398.25,105.21,4148.07,2015.29,13,1,0,8171.49,0,True,16194.75
APP-000376,25,18-25,male,emirati,salaried,4,7524.87,1603.62,5123.23,48135.26,7,5,0,16096.33,0,True,20000.0
APP-000377,60,46-60,male,south_asian,freelancer,180,11547.79,1960.15,7102.52,64974.77,14,5,3,2160.46,1,True,20000.0
APP-000378,57,46-60,male,arab_expat,freelancer,148,10563.21,3030.11,7599.79,82984.36,4,4,0,8335.06,0,True,20000.0
APP-000379,20,18-25,male,western,salaried,1,12732.82,695.7,4982.79,22992.29,7,3,0,1648.82,0,True,20000.0
APP-000380,38,36-45,male,southeast_asian,salaried,82,13976.66,515.94,7747.41,12966.93,45,2,2,11285.86,0,True,20000.0
APP-000381,22,18-25,male,south_asian,salaried,7,3606.36,1059.16,2228.37,17056.4,46,2,0,2235.55,0,True,10819.08
APP-000382,33,26-35,male,south_asian,freelancer,52,5237.6,2340.33,2834.03,65379.54,40,3,0,13315.85,0,True,15712.800000000001
APP-000383,31,26-35,male,south_asian,salaried,42,4617.01,295.25,2382.29,8359.52,45,2,0,13122.18,0,True,13851.03
APP-000384,58,46-60,male,arab_expat,salaried,173,7790.03,1092.64,3946.29,40272.57,33,3,0,15852.45,0,True,20000.0
APP-000385,59,46-60,female,south_asian,self_employed,182,6124.52,582.24,2219.42,12293.66,9,0,0,853.57,0,True,18373.56
APP-000386,35,26-35,female,southeast_asian,salaried,69,12180.54,318.02,3697.62,12570.66,30,0,0,11597.49,0,True,20000.0
APP-000387,49,46-60,male,south_asian,salaried,121,3745.3,1432.2,1166.88,55990.89,32,4,3,9980.89,1,True,11235.900000000001
APP-000388,18,18-25,female,southeast_asian,freelancer,26,3915.76,473.77,1614.37,8687.99,20,3,0,4907.35,0,True,11747.28
APP-000389,39,36-45,male,southeast_asian,salaried,78,7444.87,967.85,2593.52,23614.56,38,4,0,18733.69,0,True,20000.0
APP-000390,34,26-35,male,south_asian,freelancer,68,6656.77,363.29,3483.01,4993.35,46,0,0,17830.21,0,True,19970.31
APP-000391,62,46-60,male,south_asian,freelancer,182,9684.21,2620.0,3369.28,85304.32,11,4,0,12668.16,0,True,20000.0
